CATCHMENT,NETWORK,SEASON,MMWR-YEAR,MMWR-WEEK,AGE CATEGORY,CUMULATIVE RATE,WEEKLY RATE
New York - Albany,EIP,2016-17,2017,3,75-84 yr,59.2,20.4
New York - Albany,EIP,2016-17,2017,4,75-84 yr,69.4,10.2
New York - Albany,EIP,2016-17,2017,5,75-84 yr,85.8,16.3
New York - Albany,EIP,2016-17,2017,6,75-84 yr,110.3,24.5
New York - Albany,EIP,2016-17,2017,7,75-84 yr,159.3,49
New York - Albany,EIP,2016-17,2017,8,75-84 yr,191.9,32.7
New York - Albany,EIP,2016-17,2017,9,75-84 yr,218.5,26.5
New York - Albany,EIP,2016-17,2017,10,75-84 yr,236.9,18.4
New York - Albany,EIP,2016-17,2017,11,75-84 yr,253.2,16.3
New York - Albany,EIP,2016-17,2017,12,75-84 yr,269.5,16.3
New York - Albany,EIP,2016-17,2017,13,75-84 yr,275.6,6.1
New York - Albany,EIP,2016-17,2017,14,75-84 yr,285.9,10.2
New York - Albany,EIP,2016-17,2017,15,75-84 yr,287.9,2
New York - Albany,EIP,2016-17,2017,16,75-84 yr,296.1,8.2
New York - Albany,EIP,2016-17,2017,17,75-84 yr,300.1,4.1
New York - Albany,EIP,2016-17,2016,40,85+,0,0
New York - Albany,EIP,2016-17,2016,41,85+,0,0
New York - Albany,EIP,2016-17,2016,42,85+,0,0
New York - Albany,EIP,2016-17,2016,43,85+,0,0
New York - Albany,EIP,2016-17,2016,44,85+,0,0
New York - Albany,EIP,2016-17,2016,45,85+,0,0
New York - Albany,EIP,2016-17,2016,46,85+,0,0
New York - Albany,EIP,2016-17,2016,47,85+,0,0
New York - Albany,EIP,2016-17,2016,48,85+,0,0
New York - Albany,EIP,2016-17,2016,49,85+,0,0
New York - Albany,EIP,2016-17,2016,50,85+,0,0
New York - Albany,EIP,2016-17,2016,51,85+,0,0
New York - Albany,EIP,2016-17,2016,52,85+,7.8,7.8
New York - Albany,EIP,2016-17,2017,1,85+,15.6,7.8
New York - Albany,EIP,2016-17,2017,2,85+,31.3,15.6
New York - Albany,EIP,2016-17,2017,3,85+,62.5,31.3
New York - Albany,EIP,2016-17,2017,4,85+,109.4,46.9
New York - Albany,EIP,2016-17,2017,5,85+,144.6,35.2
New York - Albany,EIP,2016-17,2017,6,85+,195.4,50.8
New York - Albany,EIP,2016-17,2017,7,85+,238.4,43
New York - Albany,EIP,2016-17,2017,8,85+,281.4,43
New York - Albany,EIP,2016-17,2017,9,85+,328.3,46.9
New York - Albany,EIP,2016-17,2017,10,85+,347.8,19.5
New York - Albany,EIP,2016-17,2017,11,85+,355.6,7.8
New York - Albany,EIP,2016-17,2017,12,85+,386.9,31.3
New York - Albany,EIP,2016-17,2017,13,85+,429.9,43
New York - Albany,EIP,2016-17,2017,14,85+,457.2,27.4
New York - Albany,EIP,2016-17,2017,15,85+,480.7,23.4
New York - Albany,EIP,2016-17,2017,16,85+,492.4,11.7
New York - Albany,EIP,2016-17,2017,17,85+,508,15.6
New York - Albany,EIP,2017-18,2017,40,0-4 yr,0,0
New York - Albany,EIP,2017-18,2017,41,0-4 yr,0,0
New York - Albany,EIP,2017-18,2017,42,0-4 yr,0,0
New York - Albany,EIP,2017-18,2017,43,0-4 yr,0,0
New York - Albany,EIP,2017-18,2017,44,0-4 yr,0,0
New York - Albany,EIP,2017-18,2017,45,0-4 yr,0,0
New York - Albany,EIP,2017-18,2017,46,0-4 yr,0,0
New York - Albany,EIP,2017-18,2017,47,0-4 yr,0,0
New York - Albany,EIP,2017-18,2017,48,0-4 yr,0,0
New York - Albany,EIP,2017-18,2017,49,0-4 yr,0,0
New York - Albany,EIP,2017-18,2017,50,0-4 yr,1.9,1.9
New York - Albany,EIP,2017-18,2017,51,0-4 yr,3.7,1.9
New York - Albany,EIP,2017-18,2017,52,0-4 yr,9.3,5.6
New York - Albany,EIP,2017-18,2018,1,0-4 yr,13,3.7
New York - Albany,EIP,2017-18,2018,2,0-4 yr,20.4,7.4
New York - Albany,EIP,2017-18,2018,3,0-4 yr,24.1,3.7
New York - Albany,EIP,2017-18,2018,4,0-4 yr,33.3,9.3
New York - Albany,EIP,2017-18,2018,5,0-4 yr,42.6,9.3
New York - Albany,EIP,2017-18,2018,6,0-4 yr,48.1,5.6
New York - Albany,EIP,2017-18,2018,7,0-4 yr,55.5,7.4
New York - Albany,EIP,2017-18,2018,8,0-4 yr,64.8,9.3
New York - Albany,EIP,2017-18,2018,9,0-4 yr,68.5,3.7
New York - Albany,EIP,2017-18,2018,10,0-4 yr,77.7,9.3
New York - Albany,EIP,2017-18,2018,11,0-4 yr,79.6,1.9
New York - Albany,EIP,2017-18,2018,12,0-4 yr,79.6,0
New York - Albany,EIP,2017-18,2018,13,0-4 yr,81.4,1.9
New York - Albany,EIP,2017-18,2018,14,0-4 yr,81.4,0
New York - Albany,EIP,2017-18,2018,15,0-4 yr,85.1,3.7
New York - Albany,EIP,2017-18,2018,16,0-4 yr,87,1.9
New York - Albany,EIP,2017-18,2018,17,0-4 yr,90.7,3.7
New York - Albany,EIP,2017-18,2017,40,5-17 yr,0,0
New York - Albany,EIP,2017-18,2017,41,5-17 yr,0,0
New York - Albany,EIP,2017-18,2017,42,5-17 yr,0,0
New York - Albany,EIP,2017-18,2017,43,5-17 yr,0,0
New York - Albany,EIP,2017-18,2017,44,5-17 yr,0,0
New York - Albany,EIP,2017-18,2017,45,5-17 yr,0,0
New York - Albany,EIP,2017-18,2017,46,5-17 yr,0,0
New York - Albany,EIP,2017-18,2017,47,5-17 yr,0,0
New York - Albany,EIP,2017-18,2017,48,5-17 yr,0,0
New York - Albany,EIP,2017-18,2017,49,5-17 yr,0,0
New York - Albany,EIP,2017-18,2017,50,5-17 yr,0,0
